ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
221321_s_at,0.5691,0.161106,-1.439421,-4.85358,-0.1651025,KCNIP2,potassium voltage-gated channel interacting protein 2
214032_at,0.5691,0.1611071,-1.439417,-4.85359,-0.311385,ZAP70,zeta chain of T cell receptor associated protein kinase 70
212288_at,0.5691,0.1611081,1.439413,-4.85359,0.8054283,FNBP1,formin binding protein 1
213277_at,0.5697,0.1613157,-1.438675,-4.85452,-0.3278438,ZFP36L1,ZFP36 ring finger protein like 1
203503_s_at,0.5697,0.1613351,1.438606,-4.85461,0.3476592,PEX14,peroxisomal biogenesis factor 14
208588_at,0.5697,0.1613548,-1.438536,-4.85469,-0.2011517,TPT1P8,"tumor protein, translationally-controlled 1 pseudogene 8"
64408_s_at,0.5698,0.1614109,-1.438336,-4.85494,-0.5277996,CALML4,calmodulin like 4
208207_at,0.5702,0.1615446,-1.437861,-4.85554,-0.3259975,,
207234_at,0.5702,0.1615733,1.437759,-4.85567,0.2008462,RFX3,regulatory factor X3
210688_s_at,0.5702,0.1616352,-1.437539,-4.85594,-0.2191854,CPT1A,carnitine palmitoyltransferase 1A
205757_at,0.5702,0.1616509,-1.437484,-4.85601,-0.2471579,ENTPD5,ectonucleoside triphosphate diphosphohydrolase 5
210048_at,0.5702,0.1616606,-1.437449,-4.85605,-0.2630821,NAPG,NSF attachment protein gamma
205068_s_at,0.5702,0.1616813,-1.437376,-4.85615,-0.5695804,ARHGAP26,Rho GTPase activating protein 26
207495_at,0.5703,0.1617324,-1.437194,-4.85637,-0.2516658,RAB28,"RAB28, member RAS oncogene family"
202026_at,0.5703,0.1617597,1.437097,-4.85649,0.3569483,SDHD,succinate dehydrogenase complex subunit D
209932_s_at,0.5703,0.1618124,1.43691,-4.85673,0.4426521,DUT,deoxyuridine triphosphatase
212840_at,0.5703,0.1618168,1.436895,-4.85675,0.3306729,UBXN7,UBX domain protein 7
204885_s_at,0.5703,0.161827,-1.436859,-4.85679,-1.3041267,MSLN,mesothelin
204805_s_at,0.5703,0.1618619,1.436735,-4.85695,0.5024746,H1FX,H1 histone family member X
213146_at,0.5705,0.1619264,1.436506,-4.85723,0.2683917,KDM6B,lysine demethylase 6B
211010_s_at,0.5705,0.1619854,-1.436297,-4.85749,-0.2716092,NCR3,natural cytotoxicity triggering receptor 3
212512_s_at,0.5705,0.1619884,1.436286,-4.85751,0.5346629,CARM1,coactivator associated arginine methyltransferase 1
201394_s_at,0.5705,0.1620369,1.436114,-4.85772,0.5825304,RBM5,RNA binding motif protein 5
200851_s_at,0.5705,0.1620432,1.436092,-4.85775,0.5010562,IST1,"IST1, ESCRT-III associated factor"
203108_at,0.5705,0.1620987,-1.435895,-4.858,-1.1564775,GPRC5A,G protein-coupled receptor class C group 5 member A
220165_at,0.5705,0.1621103,-1.435854,-4.85805,-0.3104458,INO80D,INO80 complex subunit D
209198_s_at,0.5705,0.1621157,1.435835,-4.85807,0.4163263,SYT11,synaptotagmin 11
221346_at,0.5705,0.1621493,-1.435716,-4.85822,-0.2383225,OR10J1,olfactory receptor family 10 subfamily J member 1
206094_x_at,0.5705,0.1622048,-1.43552,-4.85847,-0.5846533,UGT1A3///UGT1A1///UGT1A4///UGT1A9///UGT1A5///UGT1A6///UGT1A7///UGT1A8///UGT1A10,UDP glucuronosyltransferase family 1 member A3///UDP glucuronosyltransferase family 1 member A1///UDP glucuronosyltransferase family 1 member A4///UDP glucuronosyltransferase family 1 member A9///UDP glucuronosyltransferase family 1 member A5///UDP glucuronosyltransferase family 1 member A6///UDP glucuronosyltransferase family 1 member A7///UDP glucuronosyltransferase family 1 member A8///UDP glucuronosyltransferase family 1 member A10
211811_s_at,0.5705,0.1622216,-1.43546,-4.85854,-0.1815588,PCDHA5///PCDHA6,protocadherin alpha 5///protocadherin alpha 6
203958_s_at,0.5705,0.1622314,-1.435425,-4.85858,-0.2558796,ZBTB40,zinc finger and BTB domain containing 40
207628_s_at,0.5707,0.1623094,-1.435149,-4.85893,-0.3584158,WBSCR22,Williams-Beuren syndrome chromosome region 22
215694_at,0.5708,0.1623549,1.434988,-4.85913,0.3146392,SPATA5L1,spermatogenesis associated 5 like 1
210271_at,0.5709,0.1624509,-1.434649,-4.85955,-0.31449,NEUROD2,neuronal differentiation 2
35156_at,0.5709,0.1624691,1.434584,-4.85964,0.3423117,R3HCC1,R3H domain and coiled-coil containing 1
36907_at,0.5709,0.1624712,-1.434577,-4.85964,-0.1780821,MVK,mevalonate kinase
39249_at,0.5709,0.1624973,-1.434485,-4.85976,-0.5349558,AQP3,aquaporin 3 (Gill blood group)
212960_at,0.5711,0.1626065,-1.434098,-4.86024,-0.28492,TBC1D9,TBC1 domain family member 9
207686_s_at,0.5711,0.1626288,-1.43402,-4.86034,-0.3792354,CASP8,caspase 8
210400_at,0.5711,0.1626569,-1.43392,-4.86046,-0.2009408,GRIN2C,glutamate ionotropic receptor NMDA type subunit 2C
218298_s_at,0.5711,0.1627014,1.433763,-4.86066,0.4376975,C14orf159,chromosome 14 open reading frame 159
210497_x_at,0.5711,0.1627062,-1.433746,-4.86068,-0.2384175,SSX2B///SSX2,SSX family member 2B///SSX family member 2
205603_s_at,0.5711,0.1627141,1.433719,-4.86072,0.4552462,DIAPH2,diaphanous related formin 2
214216_s_at,0.5711,0.1627781,-1.433492,-4.861,-0.2747908,LARP4B,La ribonucleoprotein domain family member 4B
209320_at,0.5711,0.1627956,1.43343,-4.86108,0.4307917,ADCY3,adenylate cyclase 3
204743_at,0.5711,0.1628144,-1.433364,-4.86116,-0.2806658,TAGLN3,transgelin 3
221124_s_at,0.5711,0.1628311,-1.433305,-4.86123,-0.3505125,VSX1,visual system homeobox 1
215664_s_at,0.5711,0.1628446,1.433258,-4.86129,0.2817963,EPHA5,EPH receptor A5
213154_s_at,0.5711,0.1628745,1.433152,-4.86142,0.6091192,BICD2,BICD cargo adaptor 2
202759_s_at,0.5711,0.1628806,1.433131,-4.86145,0.7471817,PALM2-AKAP2///AKAP2,PALM2-AKAP2 readthrough///A-kinase anchoring protein 2
206539_s_at,0.5716,0.163035,-1.432586,-4.86213,-0.4294387,CYP4F12,cytochrome P450 family 4 subfamily F member 12
201848_s_at,0.5717,0.1631189,-1.43229,-4.8625,-0.9952896,BNIP3,BCL2 interacting protein 3
216794_at,0.5717,0.1631257,-1.432266,-4.86253,-0.2131054,LOC100289518,immunoglobin superfamily member 21 pseudogene
201648_at,0.5718,0.1631943,1.432024,-4.86283,0.7105962,JAK1,Janus kinase 1
221889_at,0.5718,0.1632229,1.431923,-4.86296,0.3920587,KCTD13,potassium channel tetramerization domain containing 13
204771_s_at,0.5718,0.1632856,1.431703,-4.86323,0.5683771,TTF1,transcription termination factor 1
203513_at,0.5718,0.1632863,1.4317,-4.86323,0.5582942,SPG11,spastic paraplegia 11 (autosomal recessive)
200785_s_at,0.5718,0.1632898,1.431688,-4.86325,0.4890492,LRP1,LDL receptor related protein 1
205390_s_at,0.5719,0.1633356,-1.431526,-4.86345,-0.2259242,ANK1,ankyrin 1
205668_at,0.5719,0.1633577,-1.431448,-4.86355,-0.77968,LY75,lymphocyte antigen 75
211638_at,0.5719,0.1633916,-1.431329,-4.8637,-0.3496125,IGHV4-31///IGHM///IGHG3///IGHG1///IGHD///IGHA2///IGHA1///IGH,immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 3 (G3m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1///immunoglobulin heavy locus
201328_at,0.5719,0.1634048,1.431283,-4.86376,0.7281362,ETS2,"ETS proto-oncogene 2, transcription factor"
220297_at,0.5719,0.1634282,-1.431201,-4.86386,-0.1800933,BTBD7,BTB domain containing 7
218259_at,0.5721,0.1635382,1.430813,-4.86434,0.4986404,MKL2,MKL1/myocardin like 2
213641_at,0.5721,0.163549,1.430775,-4.86439,0.5729913,ZNF500,zinc finger protein 500
205591_at,0.5721,0.1635832,1.430655,-4.86454,0.7343742,OLFM1,olfactomedin 1
209230_s_at,0.5722,0.1636225,1.430517,-4.86471,0.5925767,NUPR1,"nuclear protein 1, transcriptional regulator"
215896_at,0.5723,0.1636869,-1.43029,-4.86499,-0.2790929,,
203644_s_at,0.5725,0.1638152,-1.429839,-4.86555,-0.214395,MON1B,"MON1 homolog B, secretory trafficking associated"
218644_at,0.5725,0.1638302,-1.429787,-4.86562,-0.3194479,PLEK2,pleckstrin 2
221518_s_at,0.5725,0.1638621,1.429675,-4.86576,0.38443,USP47,ubiquitin specific peptidase 47
202890_at,0.5725,0.1638957,-1.429557,-4.86591,-0.5601646,MAP7,microtubule associated protein 7
201682_at,0.5725,0.1638989,1.429545,-4.86592,0.2321888,PMPCB,"peptidase, mitochondrial processing beta subunit"
208189_s_at,0.5725,0.1639046,-1.429526,-4.86594,-0.3167412,MYO7A,myosin VIIA
213719_s_at,0.5726,0.1639564,-1.429344,-4.86617,-0.2359154,SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"
208499_s_at,0.5728,0.1640518,-1.429008,-4.86659,-0.32126,DNAJC3,DnaJ heat shock protein family (Hsp40) member C3
221029_s_at,0.5728,0.1640635,1.428967,-4.86664,0.4960575,WNT5B,Wnt family member 5B
218443_s_at,0.573,0.1641266,-1.428746,-4.86691,-0.4263267,DAZAP1,DAZ associated protein 1
201131_s_at,0.5731,0.1642102,-1.428453,-4.86728,-1.1711367,CDH1,cadherin 1
217378_x_at,0.5731,0.1642316,-1.428378,-4.86737,-0.7805821,IGKV1OR2-108,immunoglobulin kappa variable 1/OR2-108 (non-functional)
212923_s_at,0.5731,0.1642502,1.428313,-4.86745,0.5064929,PXDC1,PX domain containing 1
221164_x_at,0.5731,0.1642678,-1.428251,-4.86753,-0.230195,CHST5,carbohydrate sulfotransferase 5
202691_at,0.5733,0.1643804,1.427856,-4.86802,0.2861567,SNRPD1,small nuclear ribonucleoprotein D1 polypeptide
212023_s_at,0.5733,0.1644,1.427788,-4.86811,0.4946317,MKI67,marker of proliferation Ki-67
215931_s_at,0.5733,0.1644062,-1.427766,-4.86813,-0.2586304,ARFGEF2,ADP ribosylation factor guanine nucleotide exchange factor 2
204862_s_at,0.5737,0.1645496,1.427264,-4.86876,0.4617125,NME3,NME/NM23 nucleoside diphosphate kinase 3
205524_s_at,0.5737,0.1645843,1.427142,-4.86891,0.2286996,HAPLN1,hyaluronan and proteoglycan link protein 1
206993_at,0.5737,0.1645934,1.42711,-4.86895,0.2997554,ATP5S,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit s (factor B)"
210843_s_at,0.5737,0.1646415,-1.426942,-4.86916,-0.4002279,MFAP3L,microfibrillar associated protein 3 like
208126_s_at,0.5737,0.1646462,-1.426926,-4.86918,-0.3453625,CYP2C18,cytochrome P450 family 2 subfamily C member 18
221446_at,0.5737,0.1646606,-1.426875,-4.86924,-0.3510496,ADAM30,ADAM metallopeptidase domain 30
215569_at,0.5737,0.1646843,-1.426792,-4.86935,-0.2701663,GTF2IRD2B,GTF2I repeat domain containing 2B
218042_at,0.5737,0.1647328,1.426623,-4.86956,0.7648883,COPS4,COP9 signalosome subunit 4
206413_s_at,0.5737,0.1647552,-1.426544,-4.86965,-0.1995688,TCL1B,T-cell leukemia/lymphoma 1B
203153_at,0.5743,0.1649537,1.425851,-4.87052,0.5630737,IFIT1,interferon induced protein with tetratricopeptide repeats 1
214646_at,0.5743,0.1650343,-1.425569,-4.87087,-0.3254029,HIST1H3F///HIST1H3B///HIST1H3H///HIST1H3J///HIST1H3G///HIST1H3I///HIST1H3E///HIST1H3C///HIST1H3D///HIST1H3A,"histone cluster 1, H3f///histone cluster 1, H3b///histone cluster 1, H3h///histone cluster 1, H3j///histone cluster 1, H3g///histone cluster 1, H3i///histone cluster 1, H3e///histone cluster 1, H3c///histone cluster 1, H3d///histone cluster 1, H3a"
203811_s_at,0.5743,0.1650585,-1.425484,-4.87097,-0.3753613,DNAJB4,DnaJ heat shock protein family (Hsp40) member B4
200725_x_at,0.5743,0.1650931,1.425364,-4.87112,0.2994833,SNORA70///RPL10,"small nucleolar RNA, H/ACA box 70///ribosomal protein L10"
205718_at,0.5743,0.1651379,-1.425207,-4.87132,-0.2819775,ITGB7,integrin subunit beta 7
34764_at,0.5743,0.1651391,1.425203,-4.87132,0.3601325,LARS2,"leucyl-tRNA synthetase 2, mitochondrial"
204790_at,0.5743,0.1651395,1.425202,-4.87132,0.4403929,SMAD7,SMAD family member 7
205478_at,0.5743,0.1652036,-1.424978,-4.8716,-0.43781,PPP1R1A,protein phosphatase 1 regulatory inhibitor subunit 1A
206423_at,0.5743,0.1652225,-1.424912,-4.87168,-0.209065,ANGPTL7,angiopoietin like 7
213088_s_at,0.5743,0.1652353,1.424867,-4.87174,0.4388425,DNAJC9,DnaJ heat shock protein family (Hsp40) member C9
210629_x_at,0.5743,0.1652822,-1.424704,-4.87194,-0.3443771,LST1,leukocyte specific transcript 1
208543_at,0.5743,0.1652839,-1.424698,-4.87195,-0.1740037,OR10H2,olfactory receptor family 10 subfamily H member 2
210659_at,0.5743,0.1652911,-1.424673,-4.87198,-0.2199888,CMKLR1,chemerin chemokine-like receptor 1
201944_at,0.5743,0.1652933,1.424665,-4.87199,0.5780108,HEXB,hexosaminidase subunit beta
217688_at,0.5743,0.165316,-1.424586,-4.87209,-0.34274,,
220745_at,0.5749,0.1655713,-1.423696,-4.87319,-0.337675,IL19,interleukin 19
201695_s_at,0.5749,0.1655748,-1.423684,-4.87321,-0.7275012,PNP,purine nucleoside phosphorylase
214454_at,0.5749,0.1656329,1.423481,-4.87346,0.3526287,ADAMTS2,ADAM metallopeptidase with thrombospondin type 1 motif 2
201708_s_at,0.5749,0.1656509,-1.423418,-4.87354,-0.5274179,NIPSNAP1,nipsnap homolog 1 (C. elegans)
206468_s_at,0.5749,0.1656575,-1.423395,-4.87356,-0.3938329,METTL13,methyltransferase like 13
219167_at,0.5749,0.1656647,1.42337,-4.8736,0.7934433,RASL12,RAS like family 12
216564_at,0.5749,0.1656674,-1.423361,-4.87361,-0.2495125,,
215493_x_at,0.575,0.1657134,1.423201,-4.87381,0.4513733,BTN2A1,butyrophilin subfamily 2 member A1
216091_s_at,0.575,0.1657535,-1.423061,-4.87398,-0.2277263,BTRC,beta-transducin repeat containing E3 ubiquitin protein ligase
201138_s_at,0.5752,0.1658211,-1.422826,-4.87427,-0.5522763,SSB,Sjogren syndrome antigen B
214793_at,0.5753,0.1658913,-1.422582,-4.87457,-0.2690583,DUSP7,dual specificity phosphatase 7
202560_s_at,0.5755,0.1659683,1.422314,-4.87491,0.5806158,CHTOP,chromatin target of PRMT1
AFFX-BioC-3_at,0.5755,0.166013,-1.422159,-4.8751,-0.7099096,,
212346_s_at,0.5755,0.1660176,1.422143,-4.87512,0.4114708,MIR4800///MXD4,microRNA 4800///MAX dimerization protein 4
221533_at,0.5755,0.1661043,-1.421841,-4.87549,-0.2616433,FAM162A,family with sequence similarity 162 member A
220959_s_at,0.5755,0.1661232,-1.421776,-4.87557,-0.3671479,OBP2A///OBP2B,odorant binding protein 2A///odorant binding protein 2B
216398_at,0.5755,0.1661377,-1.421725,-4.87564,-0.2263625,GYPB,glycophorin B (MNS blood group)
200955_at,0.5755,0.1661677,1.421621,-4.87577,0.4152483,IMMT,inner membrane mitochondrial protein
217071_s_at,0.5755,0.1661731,-1.421602,-4.87579,-0.2775325,MTHFR,methylenetetrahydrofolate reductase (NAD(P)H)
213466_at,0.5755,0.1661831,-1.421567,-4.87583,-0.2573858,RAB40C,"RAB40C, member RAS oncogene family"
217635_s_at,0.5755,0.1661932,-1.421533,-4.87587,-0.3827579,POLG,"DNA polymerase gamma, catalytic subunit"
203757_s_at,0.5755,0.1662207,-1.421437,-4.87599,-0.9389546,CEACAM6,carcinoembryonic antigen related cell adhesion molecule 6
221737_at,0.5755,0.1662501,1.421335,-4.87612,0.318355,GNA12,G protein subunit alpha 12
54970_at,0.5756,0.1663234,-1.42108,-4.87644,-0.3891792,ZMIZ2,zinc finger MIZ-type containing 2
201344_at,0.5756,0.1663371,1.421033,-4.87649,0.4337158,UBE2D2,ubiquitin conjugating enzyme E2 D2
215904_at,0.5756,0.1663595,-1.420955,-4.87659,-0.2832525,AFDN,"afadin, adherens junction formation factor"
219299_at,0.5757,0.1664191,1.420748,-4.87685,0.2876863,TRMT12,tRNA methyltransferase 12 homolog
210653_s_at,0.5758,0.1664613,-1.420602,-4.87703,-0.2782975,BCKDHB,branched chain keto acid dehydrogenase E1 subunit beta
220320_at,0.5758,0.1665427,-1.420319,-4.87738,-0.2374029,DOK3,docking protein 3
216729_at,0.5758,0.1665493,-1.420297,-4.87741,-0.2401646,,
212317_at,0.5758,0.1665915,1.42015,-4.87759,0.2924404,TNPO3,transportin 3
219999_at,0.5758,0.1665963,1.420134,-4.87761,0.3197271,MAN2A2,mannosidase alpha class 2A member 2
206063_x_at,0.5758,0.1666084,-1.420092,-4.87766,-0.3623317,PPIL2,peptidylprolyl isomerase like 2
204994_at,0.5758,0.1666224,1.420043,-4.87772,0.5519621,MX2,MX dynamin like GTPase 2
218386_x_at,0.5758,0.1666955,1.41979,-4.87803,0.3838396,USP16,ubiquitin specific peptidase 16
213983_s_at,0.5758,0.1666963,-1.419787,-4.87804,-0.3530825,PDS5A,PDS5 cohesin associated factor A
221380_at,0.5758,0.166697,-1.419785,-4.87804,-0.3767483,,
220543_at,0.576,0.1667744,-1.419516,-4.87837,-0.1717279,C21orf62,chromosome 21 open reading frame 62
221736_at,0.576,0.166798,1.419435,-4.87847,0.5958371,RALGAPB,Ral GTPase activating protein non-catalytic beta subunit
212417_at,0.576,0.1668372,-1.419299,-4.87864,-0.4821058,SCAMP1,secretory carrier membrane protein 1
215737_x_at,0.576,0.1668847,-1.419135,-4.87884,-0.2671125,USF2,"upstream transcription factor 2, c-fos interacting"
210420_at,0.576,0.1669072,-1.419056,-4.87894,-0.2941108,SLC24A1,solute carrier family 24 member 1
203436_at,0.576,0.1669221,1.419005,-4.87901,0.2720004,RPP30,ribonuclease P/MRP subunit p30
213508_at,0.576,0.166946,1.418922,-4.87911,0.4379796,SPTSSA,serine palmitoyltransferase small subunit A
210239_at,0.5766,0.167136,-1.418265,-4.87992,-0.3367363,IRX5,iroquois homeobox 5
222225_at,0.5766,0.1671699,-1.418148,-4.88007,-0.2787617,RPL23AP53,ribosomal protein L23a pseudogene 53
221048_x_at,0.5766,0.1671941,-1.418064,-4.88017,-0.223965,C17orf80,chromosome 17 open reading frame 80
205077_s_at,0.5768,0.1672754,1.417783,-4.88052,0.4640767,PIGF,phosphatidylinositol glycan anchor biosynthesis class F
203717_at,0.5768,0.167324,-1.417615,-4.88072,-0.8405933,DPP4,dipeptidyl peptidase 4
212292_at,0.5768,0.1673298,-1.417595,-4.88075,-0.211645,SLC7A1,solute carrier family 7 member 1
222228_s_at,0.577,0.167393,-1.417377,-4.88102,-0.3072054,ALKBH4,"alkB homolog 4, lysine demethylase"
206147_x_at,0.577,0.1674261,1.417263,-4.88116,0.2850146,SCML2,sex comb on midleg-like 2 (Drosophila)
205890_s_at,0.5772,0.1675922,-1.416689,-4.88187,-1.1596,UBD///GABBR1,ubiquitin D///gamma-aminobutyric acid type B receptor subunit 1
213241_at,0.5772,0.1675984,1.416668,-4.8819,0.5949092,PLXNC1,plexin C1
216248_s_at,0.5772,0.1676081,1.416635,-4.88194,0.57667,NR4A2,nuclear receptor subfamily 4 group A member 2
222315_at,0.5772,0.1676091,1.416631,-4.88194,0.2672333,LOC100996756,uncharacterized LOC100996756
214337_at,0.5772,0.167614,1.416614,-4.88196,0.2137583,COPA,coatomer protein complex subunit alpha
203965_at,0.5772,0.1676513,1.416485,-4.88212,0.3624408,USP20,ubiquitin specific peptidase 20
213740_s_at,0.5772,0.1677004,-1.416316,-4.88233,-0.3164267,TMEM262,transmembrane protein 262
219477_s_at,0.5772,0.1677254,1.41623,-4.88244,0.2760954,LOC101930578///MRPS31P5///THSD1,uncharacterized LOC101930578///mitochondrial ribosomal protein S31 pseudogene 5///thrombospondin type 1 domain containing 1
212262_at,0.5772,0.1677472,1.416155,-4.88253,0.6029204,QKI,"QKI, KH domain containing RNA binding"
218732_at,0.5772,0.1678001,1.415972,-4.88276,0.2696867,PTRH2,peptidyl-tRNA hydrolase 2
215400_x_at,0.5772,0.1678161,-1.415917,-4.88282,-0.344685,ADCY9,adenylate cyclase 9
217420_s_at,0.5772,0.1678294,-1.415871,-4.88288,-0.1771725,POLR2A,RNA polymerase II subunit A
220455_at,0.5772,0.1678325,-1.415861,-4.88289,-0.2087525,SLC16A8,solute carrier family 16 member 8
216497_at,0.5773,0.1678893,-1.415665,-4.88313,-0.24755,,
212483_at,0.5773,0.1678963,1.415641,-4.88316,0.379415,NIPBL,"NIPBL, cohesin loading factor"
210894_s_at,0.5774,0.1679634,-1.41541,-4.88345,-0.1987804,CEP250,centrosomal protein 250
214651_s_at,0.5774,0.1680059,1.415263,-4.88363,1.1183904,HOXA10-HOXA9///MIR196B///HOXA9,HOXA10-HOXA9 readthrough///microRNA 196b///homeobox A9
209814_at,0.5774,0.1680123,1.415241,-4.88366,0.5549517,ZNF330,zinc finger protein 330
208006_at,0.5774,0.1680479,-1.415119,-4.88381,-0.2264083,FOXI1,forkhead box I1
204038_s_at,0.5774,0.1680881,1.41498,-4.88398,0.2959567,LPAR1,lysophosphatidic acid receptor 1
217963_s_at,0.5774,0.1680982,1.414946,-4.88402,0.6471925,BEX3,brain expressed X-linked 3
218371_s_at,0.5774,0.168115,1.414888,-4.88409,0.3624283,PSPC1,paraspeckle component 1
218066_at,0.5774,0.1681472,1.414777,-4.88423,0.3673204,SLC12A7,solute carrier family 12 member 7
220023_at,0.5774,0.1681772,-1.414674,-4.88436,-0.2866404,APOBR,apolipoprotein B receptor
208400_at,0.5775,0.1682126,-1.414552,-4.88451,-0.1660458,GLP1R,glucagon like peptide 1 receptor
203212_s_at,0.5777,0.1683097,1.414218,-4.88492,0.3360325,MTMR2,myotubularin related protein 2
213524_s_at,0.5778,0.1683548,-1.414063,-4.88511,-0.7748217,G0S2,G0/G1 switch 2
205401_at,0.5778,0.1684145,-1.413857,-4.88537,-0.7018871,AGPS,alkylglycerone phosphate synthase
211099_s_at,0.5778,0.1684452,-1.413752,-4.8855,-0.2387483,CNGB1,cyclic nucleotide gated channel beta 1
AFFX-HUMRGE/M10098_5_at,0.5778,0.1685191,-1.413498,-4.88581,-0.2615708,,
218442_at,0.5778,0.168529,1.413464,-4.88585,0.1797225,TTC4,tetratricopeptide repeat domain 4
220061_at,0.5778,0.1685301,-1.41346,-4.88586,-0.3503467,ACSM5,acyl-CoA synthetase medium-chain family member 5
220240_s_at,0.5778,0.1685359,-1.41344,-4.88588,-0.7114204,TMCO3,transmembrane and coiled-coil domains 3
212616_at,0.5778,0.1685471,1.413402,-4.88593,0.6239112,CHD9,chromodomain helicase DNA binding protein 9
213354_s_at,0.5779,0.1685928,-1.413245,-4.88612,-0.3203708,NR2F6,nuclear receptor subfamily 2 group F member 6
213756_s_at,0.5779,0.1686156,-1.413167,-4.88622,-0.4551329,HSF1,heat shock transcription factor 1
52837_at,0.5781,0.1687131,1.412832,-4.88663,0.4331217,KIAA1644,KIAA1644
